L,AG2,AG4,AG6,AG8,AG12,atm
2.31E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.29E-01
2.31E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.07E-01
2.31E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.74E-01
2.31E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.22E-01
2.32E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.36E-01
2.32E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.79E-01
2.32E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.60E-01
2.32E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.60E-01
2.32E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.32E-02
2.32E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.27E-02
2.32E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.86E-02
2.32E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.75E-01
2.32E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.85E-01
2.32E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.61E-01
2.33E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.65E-01
2.33E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.29E-01
2.33E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.74E-01
2.33E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.00E-01
2.33E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.10E-01
2.33E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.76E-01
2.33E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.76E-01
2.33E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.49E-01
2.33E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.91E-01
2.33E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.18E-01
2.34E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.19E-01
2.34E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.26E-01
2.34E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.22E-01
2.34E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.13E-01
2.34E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.00E-01
2.34E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.78E-01
2.34E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.25E-01
2.34E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.41E-01
2.34E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.41E-01
2.34E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.26E-01
2.35E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.21E-01
2.35E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.11E-01
2.35E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.17E-02
2.35E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.25E-01
2.35E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.66E-01
2.35E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.48E-01
2.35E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.32E-02
2.35E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.74E-02
2.35E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.07E-01
2.35E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.07E-01
2.36E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.16E-01
2.36E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.39E-01
2.36E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.72E-01
2.36E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.60E-01
2.36E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.06E-01
2.36E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.81E-01
2.36E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.16E-01
2.36E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.52E-02
2.36E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.75E-02
2.36E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.75E-02
2.37E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.89E-03
2.37E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.22E-02
2.37E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.00E-01
2.37E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.14E-01
2.37E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.93E-01
2.37E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.20E-01
2.37E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.21E-01
2.37E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.94E-01
2.37E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.94E-01
2.37E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.41E-01
2.38E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.76E-01
2.38E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.06E-01
2.38E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.63E-02
2.38E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.17E-02
2.38E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.23E-03
2.38E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.03E-04
2.38E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.99E-07
2.38E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.99E-07
2.38E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.80E-11
2.38E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.70E-09
2.39E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.59E-08
2.39E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.88E-09
2.39E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.24E-10
2.39E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.40E-12
2.39E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.20E-12
2.39E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.20E-12
2.39E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.61E-09
2.39E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.62E-08
2.39E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.68E-08
2.39E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.02E-06
2.40E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.21E-03
2.40E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.03E-02
2.40E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.84E-02
2.40E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.84E-02
2.40E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.13E-01
2.40E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.39E-01
2.40E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.09E-01
2.40E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.24E-01
2.40E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.25E-01
2.40E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.91E-01
2.41E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.91E-01
2.41E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.35E-01
2.41E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.68E-01
2.41E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.76E-01
2.41E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.66E-01
2.41E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.30E-01
2.41E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.76E-01
2.41E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.24E-01
2.41E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.24E-01
2.41E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.55E-01
2.42E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.27E-01
2.42E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.43E-01
2.42E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.48E-01
2.42E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.60E-01
2.42E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.78E-01
2.42E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.78E-01
2.42E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.91E-01
2.42E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.99E-01
2.42E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.06E-01
2.42E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.11E-01
2.43E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.14E-01
2.43E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.14E-01
2.43E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.20E-01
2.43E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.26E-01
2.43E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.32E-01
2.43E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.35E-01
2.43E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.39E-01
2.43E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.41E-01
2.43E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.41E-01
2.43E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.44E-01
2.44E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.47E-01
2.44E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.49E-01
2.44E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.50E-01
2.44E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.51E-01
2.44E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.51E-01
2.44E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.51E-01
2.44E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.42E-01
2.44E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.24E-01
2.44E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.25E-01
2.44E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.44E-01
2.45E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.55E-01
2.45E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.55E-01
2.45E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.56E-01
2.45E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.56E-01
2.45E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.55E-01
2.45E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.55E-01
2.45E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.53E-01
2.45E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.53E-01
2.45E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.51E-01
2.45E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.46E-01
2.46E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.43E-01
2.46E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.44E-01
2.46E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.44E-01
2.46E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.43E-01
2.46E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.40E-01
2.46E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.36E-01
2.46E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.29E-01
2.46E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.17E-01
2.46E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.17E-01
2.46E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.83E-01
2.47E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.32E-01
2.47E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.99E-01
2.47E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.96E-01
2.47E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.22E-01
2.47E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.22E-01
2.47E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.64E-01
2.47E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.89E-01
2.47E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.92E-01
2.47E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.89E-01
2.47E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.89E-01
2.48E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.82E-01
2.48E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.75E-01
2.48E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.69E-01
2.48E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.61E-01
2.48E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.50E-01
2.48E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.50E-01
2.48E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.38E-01
2.48E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.23E-01
2.48E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.06E-01
2.48E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.86E-01
2.49E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.86E-01
2.49E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.63E-01
2.49E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.35E-01
2.49E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.00E-01
2.49E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.56E-01
2.49E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.56E-01
2.49E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.95E-01
2.49E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.16E-01
2.49E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.20E-01
2.49E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.95E-01
2.50E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.95E-01
2.50E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.47E-02
2.50E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.28E-02
2.50E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.30E-04
2.50E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.12E-04
2.50E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.70E-03
2.50E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.70E-03
2.50E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.08E-02
2.50E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.28E-03
2.50E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.87E-03
2.51E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.87E-03
2.51E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.13E-04
2.51E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.23E-06
2.51E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.32E-04
2.51E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.36E-04
2.51E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.36E-04
2.51E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.88E-03
2.51E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.49E-03
2.51E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.44E-04
2.51E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.24E-05
2.51E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.24E-05
2.52E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.02E-11
2.52E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,0.00E+00
2.52E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.59E-10
2.52E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.80E-09
2.52E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.80E-09
2.52E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.23E-09
2.52E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.91E-09
2.52E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.20E-08
2.52E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.14E-04
2.52E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.14E-04
2.53E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.54E-03
2.53E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.34E-02
2.53E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.45E-02
2.53E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.45E-02
2.53E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.38E-02
2.53E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.41E-02
2.53E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.29E-02
2.53E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.11E-02
2.53E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.11E-02
2.53E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.08E-03
2.54E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.09E-04
2.54E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.19E-05
2.54E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.19E-05
2.54E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.10E-03
2.54E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.27E-02
2.54E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.07E-01
2.54E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.14E-01
2.54E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.14E-01
2.54E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.19E-01
2.54E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.06E-01
2.55E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.73E-01
2.55E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.73E-01
2.55E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.25E-01
2.55E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.66E-01
2.55E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.75E-01
2.55E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.75E-01
2.55E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.56E-01
2.55E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.76E-01
2.55E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.37E-01
2.55E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.74E-01
2.56E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.74E-01
2.56E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.87E-01
2.56E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.96E-01
2.56E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.03E-01
2.56E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.03E-01
2.56E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.07E-01
2.56E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.08E-01
2.56E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.97E-01
2.56E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.97E-01
2.56E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.10E-01
2.57E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.33E-01
2.57E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.10E-01
2.57E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.10E-01
2.57E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.94E-01
2.57E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.01E-01
2.57E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.94E-01
2.57E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.94E-01
2.57E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.80E-01
2.57E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.70E-01
2.57E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.63E-01
2.58E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.49E-01
2.58E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.49E-01
2.58E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.28E-01
2.58E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.03E-01
2.58E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.73E-01
2.58E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.73E-01
2.58E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.36E-01
2.58E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.89E-01
2.58E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.32E-01
2.58E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.32E-01
2.59E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.61E-01
2.59E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.76E-01
2.59E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.82E-01
2.59E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.82E-01
2.59E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.19E-02
2.59E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.00E-02
2.59E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.00E-02
2.59E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.71E-03
2.59E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.26E-04
2.59E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.57E-10
2.60E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.57E-10
2.60E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.96E-10
2.60E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.99E-10
2.60E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.47E-07
2.60E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.47E-07
2.60E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.22E-04
2.60E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.57E-03
